id,popularity,budget,revenue,original_title,cast,director,runtime,genres,release_date,vote_count,vote_average,release_year,Profit
243,0.697768,30000000.0,47126295.0,High Fidelity,John Cusack|Iben Hjejle|Todd Louiso|Jack Black|Lisa Bonet,Stephen Frears,113,Comedy|Drama|Romance|Music,2000-03-17,379,7.0,2000,17126295.0
8870,0.697146,80000000.0,33463969.0,Red Planet,Val Kilmer|Carrie-Anne Moss|Benjamin Bratt|Tom Sizemore|Simon Baker,Antony Hoffman,106,Thriller|Action|Science Fiction,2000-11-10,132,5.3,2000,-46536031.0
2067,0.689638,90000000.0,60874615.0,Mission to Mars,Gary Sinise|Tim Robbins|Don Cheadle|Connie Nielsen|Jerry O'Connell,Brian De Palma,114,Science Fiction,2000-03-10,181,5.6,2000,-29125385.0
8843,0.687905,33000000.0,104155843.0,The Cell,Jennifer Lopez|Vincent D'Onofrio|Vince Vaughn|Marianne Jean-Baptiste|Catherine Sutherland,Tarsem Singh,107,Horror|Science Fiction|Thriller,2000-08-17,216,5.7,2000,71155843.0
479,0.664636,46000000.0,107196498.0,Shaft,Samuel L. Jackson|Jeffrey Wright|Christian Bale|Busta Rhymes|Dan Hedaya,John Singleton,99,Action|Adventure|Crime|Thriller,2000-06-15,182,5.3,2000,61196498.0
10461,0.66065,63600000.0,19412993.0,Get Carter,Sylvester Stallone|Miranda Richardson|Rachael Leigh Cook|Mickey Rourke|Johnny Strong,Stephen T. Kay,102,Action|Drama|Thriller|Crime,2000-10-06,77,5.3,2000,-44187007.0
889,0.632783,83000000.0,59468275.0,The Flintstones in Viva Rock Vegas,Mark Addy|Stephen Baldwin|Kristen Johnston|Jane Krakowski|Joan Collins,Brian Levant,90,Science Fiction|Comedy|Family|Romance,2000-04-28,55,4.4,2000,-23531725.0
11973,0.627609,80000000.0,34566746.0,Thirteen Days,Kevin Costner|Bruce Greenwood|Steven Culp|Dylan Baker|Shawn Driscoll,Roger Donaldson,145,Drama|Thriller,2000-12-24,94,6.6,2000,-45433254.0
1907,0.626782,40000000.0,144056873.0,The Beach,Leonardo DiCaprio|Guillaume Canet|Tilda Swinton|Virginie Ledoyen|Staffan Kihlbom,Danny Boyle,119,Drama|Adventure|Romance|Thriller,2000-02-11,683,6.2,2000,104056873.0
2133,0.58332,120000000.0,325756637.0,The Perfect Storm,George Clooney|Mark Wahlberg|Diane Lane|John C. Reilly|William Fichtner,Wolfgang Petersen,130,Drama,2000-03-15,315,5.9,2000,205756637.0
7450,0.54656,75000000.0,36754634.0,Titan A.E.,Matt Damon|Bill Pullman|Drew Barrymore|John Leguizamo|Nathan Lane,Don Bluth|Gary Goldman,94,Animation|Action|Science Fiction|Family|Adventure,2000-06-16,184,6.1,2000,-38245366.0
4234,0.542611,40000000.0,161834276.0,Scream 3,David Arquette|Neve Campbell|Courteney Cox|Patrick Dempsey|Scott Foley,Wes Craven,116,Horror|Mystery,2000-02-03,390,5.6,2000,121834276.0
11678,0.5307390000000001,75000000.0,215663859.0,Vertical Limit,Chris O'Donnell|Robin Tunney|Bill Paxton|Scott Glenn|Izabella Scorupco,Martin Campbell,124,Action|Adventure|Thriller,2000-12-08,151,6.0,2000,140663859.0
2155,0.525341,42000000.0,32168970.0,Reindeer Games,Ben Affleck|Gary Sinise|Charlize Theron|Dennis Farina|Donal Logue,John Frankenheimer,124,Thriller,2000-02-25,86,5.2,2000,-9831030.0
15655,0.495241,30000000.0,45554533.0,The Tigger Movie,Jim Cummings|Nikita Hopkins|Ken Sansom|John Fiedler|Peter Cullen,Jun Falkenstein,77,Animation|Family,2000-02-11,88,6.5,2000,15554533.0
10471,0.49295,11000000.0,59827328.0,Next Friday,Ice Cube|Mike Epps|Justin Pierce|John Witherspoon|Don Curry,Steve Carr,98,Comedy,2000-01-12,70,6.6,2000,48827328.0
10577,0.48108900000000004,28000000.0,33000337.0,Dracula 2000,Gerard Butler|Christopher Plummer|Jonny Lee Miller|Justine Waddell|Jennifer Esposito,Patrick Lussier,99,Horror|Thriller,2000-12-22,73,4.7,2000,5000337.0
13526,0.47571,16000000.0,109130.0,The Weight of Water,Sean Penn|Catherine McCormack|Elizabeth Hurley|Sarah Polley|Josh Lucas,Kathryn Bigelow,113,Crime|Drama|Mystery,2000-09-25,14,5.1,2000,-15890870.0
12212,0.468129,14000000.0,38574362.0,Urban Legends: Final Cut,Jennifer Morrison|Matthew Davis|Loretta Devine|Hart Bochner|Anthony Anderson,John Ottman,97,Horror,2000-09-19,48,4.3,2000,24574362.0
11978,0.465293,32000000.0,48814909.0,Men of Honor,Robert De Niro|Cuba Gooding Jr.|Charlize Theron|Aunjanue Ellis|Hal Holbrook,"George Tillman, Jr.",129,Drama,2000-09-13,341,7.0,2000,16814909.0
2655,0.464139,100000000.0,155464351.0,What Lies Beneath,Harrison Ford|Michelle Pfeiffer|Diana Scarwid|James Remar|Miranda Otto,Robert Zemeckis,130,Drama|Horror|Mystery|Thriller,2000-07-21,234,6.1,2000,55464351.0
10479,0.45877799999999996,60000000.0,71000000.0,Rules of Engagement,Tommy Lee Jones|Samuel L. Jackson|Guy Pearce|Ben Kingsley|Bruce Greenwood,William Friedkin,128,Action|Adventure|Drama|History|War,2000-04-07,90,5.8,2000,11000000.0
711,0.44904099999999997,43000000.0,80049764.0,Finding Forrester,Sean Connery|Rob Brown|F. Murray Abraham|Anna Paquin|Busta Rhymes,Gus Van Sant,136,Drama,2000-12-21,161,6.9,2000,37049764.0
10571,0.417675,16000000.0,20627372.0,Boys and Girls,Freddie Prinze Jr.|Claire Forlani|Jason Biggs|Amanda Detmer,Robert Iscove,94,Comedy|Drama|Romance,2000-06-16,53,5.3,2000,4627372.0
10481,0.410235,85000000.0,183611771.0,102 Dalmatians,Glenn Close|Ioan Gruffudd|Alice Evans|Tim McInnerny|G̩rard Depardieu,Kevin Lima,100,Comedy|Family,2000-10-07,150,5.0,2000,98611771.0
12107,1.616724,84000000.0,123307945.0,Nutty Professor II: The Klumps,Eddie Murphy|Janet Jackson|Larry Miller|John Ales|Richard Gant,Peter Segal,106,Fantasy|Comedy|Romance|Science Fiction,2000-07-27,168,4.8,2000,39307945.0
4967,0.6237060000000001,30000000.0,37036004.0,Keeping the Faith,Ben Stiller|Edward Norton|Jenna Elfman|Anne Bancroft|Eli Wallach,Edward Norton,127,Comedy,2000-04-14,79,5.7,2000,7036004.0
10384,0.38535,90000000.0,14828081.0,Supernova,James Spader|Angela Bassett|Robert Forster|Lou Diamond Phillips|Peter Facinelli,Walter Hill|Jack Sholder,91,Science Fiction,2000-01-14,42,4.7,2000,-75171919.0
10862,0.372923,35000000.0,36779296.0,Bounce,Ben Affleck|Gwyneth Paltrow|Joe Morton|Natasha Henstridge|Tony Goldwyn,Don Roos,106,Drama|Romance,2000-11-15,62,5.2,2000,1779296.0
11398,0.33960799999999997,40000000.0,30199105.0,The Art of War,Wesley Snipes|Donald Sutherland|Maury Chaykin|Anne Archer|Michael Biehn,Christian Duguay,117,Action|Adventure|Thriller,2000-08-23,67,5.7,2000,-9800895.0
16222,0.350814,15000000.0,9902115.0,Whatever It Takes,Jodi Lyn O'Keefe|Shane West|Marla Sokoloff|James Franco|Aaron Paul,David Raynr,94,Drama|Comedy|Romance,2000-03-31,22,5.0,2000,-5097885.0
4244,0.349034,65000000.0,69700000.0,The Kid,Bruce Willis|Spencer Breslin|Emily Mortimer|Lily Tomlin|Chi McBride,Jon Turteltaub,104,Fantasy|Comedy|Family,2000-07-07,141,5.9,2000,4700000.0
12211,0.33226700000000003,25000000.0,15843608.0,Highlander: Endgame,Christopher Lambert|Bruce Payne|Adrian Paul|Donnie Yen|Lisa Barbuscia,Douglas Aarniokoski,87,Action|Fantasy|Science Fiction,2000-09-01,49,4.3,2000,-9156392.0
14736,0.32400300000000004,20000000.0,27728118.0,Love & Basketball,"Chris Warren, Jr.|Kyla Pratt|Sanaa Lathan|Omar Epps|Alfre Woodard",Gina Prince-Bythewood,124,Action|Comedy|Drama|Romance,2000-04-21,54,7.3,2000,7728118.0
18041,0.310295,14000000.0,5108820.0,Gossip,Joshua Jackson|James Marsden|Kate Hudson|Lena Headey|Norman Reedus,Davis Guggenheim,90,Drama|Mystery|Thriller,2000-04-21,34,5.3,2000,-8891180.0
10876,0.309754,13500000.0,7060876.0,Quills,Geoffrey Rush|Kate Winslet|Joaquin Phoenix|Michael Caine|Billie Whitelaw,Philip Kaufman,124,Drama,2000-11-22,52,6.4,2000,-6439124.0
1831,0.285304,25000000.0,24362772.0,The Next Best Thing,Madonna|Rupert Everett|Benjamin Bratt|Malcolm Stumpf|Josef Sommer,John Schlesinger,108,Comedy|Drama,2000-03-03,17,3.6,2000,-637228.0
11849,0.284476,35000000.0,15185241.0,Dungeons & Dragons,Justin Whalin|Jeremy Irons|Thora Birch|Bruce Payne|Zoe McLellan,Courtney Solomon,107,Action|Adventure|Fantasy|Science Fiction,2000-12-08,86,3.9,2000,-19814759.0
16888,0.279624,24000000.0,13700000.0,The Ladies Man,Tim Meadows|Karyn Parsons|Billy Dee Williams|John Witherspoon|Jill Talley,Reginald Hudlin,84,Comedy,2000-10-13,14,5.4,2000,-10300000.0
10688,0.277798,2000000.0,1568749.0,Hamlet,Ethan Hawke|Kyle MacLachlan|Diane Venora|Sam Shepard|Julia Stiles,Michael Almereyda,112,Drama,2000-05-12,18,5.0,2000,-431251.0
10562,0.47101899999999997,25000000.0,260562.0,Under Suspicion,Gene Hackman|Morgan Freeman|Thomas Jane|Monica Bellucci|Nydia Caro,Stephen Hopkins,110,Mystery|Thriller,2000-09-24,49,6.0,2000,-24739438.0
20697,0.196668,24000000.0,12372410.0,Ready to Rumble,David Arquette|Scott Caan|Oliver Platt|Rose McGowan|Bill Goldberg,Brian Robbins,107,Action|Comedy|Drama,2000-04-07,16,4.4,2000,-11627590.0
10560,0.253319,18000000.0,17200925.0,Center Stage,Amanda Schull|Zoe Saldana|Susan May Pratt|Peter Gallagher|Scottie Thompson,Nicholas Hytner,115,Drama|Music,2000-05-12,49,7.0,2000,-799075.0
2621,0.249219,24000000.0,36609995.0,Return to Me,David Duchovny|Minnie Driver|Carroll O'Connor|Robert Loggia|Jim Belushi,Bonnie Hunt,115,Romance|Comedy|Drama,2000-04-07,32,5.5,2000,12609995.0
2360,0.22326300000000002,10000000.0,26330482.0,Saving Grace,Brenda Blethyn|Craig Ferguson|Martin Clunes|Tch̩ky Karyo|Jamie Foreman,Nigel Cole,93,Crime|Comedy,2000-01-24,61,6.2,2000,16330482.0
22597,0.222291,1000000.0,1744858.0,The Broken Hearts Club: A Romantic Comedy,Ben Weber|Timothy Olyphant|Matt McGrath|Zach Braff|Dean Cain,Greg Berlanti,94,Comedy|Drama|Romance,2000-02-01,10,5.8,2000,744858.0
25166,0.207785,16000000.0,15427192.0,Drowning Mona,Danny DeVito|Bette Midler|Neve Campbell|Jamie Lee Curtis|Casey Affleck,Nick Gomez,96,Comedy|Crime|Mystery,2000-03-03,21,4.5,2000,-572808.0
29076,0.20355399999999998,10000000.0,1631839.0,Gun Shy,Sandra Bullock|Liam Neeson|Oliver Platt|Jos̩ Z̼̱iga|Michael DeLorenzo,Eric Blakeney,101,Action|Comedy|Romance|Thriller,2000-02-04,10,5.1,2000,-8368161.0
36657,0.182246,75000000.0,157299717.0,X-Men,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,104,Adventure|Action|Science Fiction,2000-07-13,2766,6.6,2000,82299717.0
24100,0.12392,22000000.0,13555988.0,The Little Vampire,Richard E. Grant|Jonathan Lipnicki|Jim Carter|Alice Krige|Pamela Gidley,Uli Edel,95,Horror|Family|Foreign,2000-10-27,42,6.4,2000,-8444012.0
10873,0.11921400000000001,8000000.0,8279017.0,Shadow of the Vampire,John Malkovich|Willem Dafoe|Udo Kier|Cary Elwes|Catherine McCormack,E. Elias Merhige,92,Drama|Horror,2000-05-15,55,5.9,2000,279017.0
17711,0.10490799999999999,76000000.0,35134820.0,The Adventures of Rocky & Bullwinkle,Rene Russo|Jason Alexander|Piper Perabo|Randy Quaid|Robert De Niro,Des McAnuff,88,Adventure|Animation|Action|Comedy|Family,2000-06-30,35,4.0,2000,-40865180.0
15723,0.09149199999999999,7000000.0,3728888.0,The Big Kahuna,Kevin Spacey|Danny DeVito|Peter Facinelli|Paul Dawson|Christopher Donahue,John Swanbeck,90,Comedy|Drama,2000-04-28,37,6.5,2000,-3271112.0
10385,0.031018,40000000.0,36037909.0,Hanging Up,Meg Ryan|Diane Keaton|Lisa Kudrow|Walter Matthau|Adam Arkin,Diane Keaton,94,Comedy|Drama,2000-02-16,21,5.2,2000,-3962091.0
36047,0.015997,15000000.0,5217498.0,The In Crowd,Susan Ward|Lori Heuring|Matthew Settle|Nathan Bexton|Tess Harper,Mary Lambert,105,Thriller,2000-07-19,12,5.2,2000,-9782502.0
78,4.215642,28000000.0,32768670.0,Blade Runner,Harrison Ford|Rutger Hauer|Sean Young|Edward James Olmos|Joe Turkel,Ridley Scott,117,Science Fiction|Drama|Thriller,1982-06-25,2110,7.7,1982,4768670.0
601,2.900556,10500000.0,792910554.0,E.T. the Extra-Terrestrial,Henry Thomas|Drew Barrymore|Robert MacNaughton|Dee Wallace|Peter Coyote,Steven Spielberg,115,Science Fiction|Adventure|Family|Fantasy,1982-04-03,1830,7.2,1982,782410554.0
1091,2.355353,10000000.0,13782838.0,The Thing,Kurt Russell|Keith David|Wilford Brimley|Donald Moffat|Richard Dysart,John Carpenter,109,Horror|Science Fiction|Mystery|Thriller,1982-06-25,797,7.5,1982,3782838.0
1368,1.9282580000000002,15000000.0,125212904.0,First Blood,Sylvester Stallone|Richard Crenna|Brian Dennehy|Bill McKinney|Jack Starrett,Ted Kotcheff,93,Action|Adventure|Thriller|War,1982-10-22,838,7.0,1982,110212904.0
97,1.3366120000000001,17000000.0,33000000.0,Tron,Jeff Bridges|Bruce Boxleitner|David Warner|Cindy Morgan|Barnard Hughes,Steven Lisberger,96,Science Fiction|Action|Adventure,1982-07-09,432,6.6,1982,16000000.0
1371,1.241425,17000000.0,124000000.0,Rocky III,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,Sylvester Stallone,99,Drama,1982-05-28,482,6.5,1982,107000000.0
609,1.193916,10700000.0,122200000.0,Poltergeist,JoBeth Williams|Craig T. Nelson|Beatrice Straight|Heather O'Rourke|Dominique Dunne,Tobe Hooper,114,Horror,1982-06-04,425,6.8,1982,111500000.0
9387,1.176922,20000000.0,68851475.0,Conan the Barbarian,Arnold Schwarzenegger|James Earl Jones|Max von Sydow|Sandahl Bergman|Cassandra Gava,John Milius,129,Adventure|Fantasy|Action,1982-04-02,356,6.5,1982,48851475.0
150,1.161942,1000000.0,78868508.0,48 Hrs.,Nick Nolte|Eddie Murphy|Annette O'Toole|Frank McRae|James Remar,Walter Hill,96,Thriller|Action|Comedy|Crime|Drama,1982-12-07,171,6.1,1982,77868508.0
154,0.9460559999999999,12000000.0,96800000.0,Star Trek II: The Wrath of Khan,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Nicholas Meyer,113,Science Fiction|Action|Adventure|Drama|Thriller,1982-06-03,406,7.0,1982,84800000.0
13342,0.925383,4500000.0,27092880.0,Fast Times at Ridgemont High,Sean Penn|Jennifer Jason Leigh|Judge Reinhold|Phoebe Cates|Brian Backer,Amy Heckerling,90,Comedy,1982-08-13,157,6.9,1982,22592880.0
11639,0.8848440000000001,15000000.0,40577001.0,The Dark Crystal,Jim Henson|Kathryn Mullen|Frank Oz|Dave Goelz|Steve Whitmire,Jim Henson|Frank Oz,93,Fantasy,1982-12-17,123,7.3,1982,25577001.0
783,0.786388,22000000.0,77737889.0,Gandhi,Ben Kingsley|Rohini Hattangadi|Candice Bergen|Roshan Seth|Om Puri,Richard Attenborough,191,Drama|History,1982-11-30,412,7.1,1982,55737889.0
9576,0.689094,21000000.0,177200000.0,Tootsie,Dustin Hoffman|Jessica Lange|Teri Garr|Dabney Coleman|Charles Durning,Sydney Pollack,116,Comedy|Romance,1982-12-16,176,6.7,1982,156200000.0
11704,0.555585,7000000.0,14665733.0,The Secret of NIMH,Derek Jacobi|Elizabeth Hartman|Arthur Malet|Dom DeLuise|Hermione Baddeley,Don Bluth,82,Fantasy|Animation|Drama|Family,1982-06-17,80,7.3,1982,7665733.0
15764,0.48339499999999996,12000000.0,30036000.0,Sophie's Choice,Meryl Streep|Kevin Kline|Peter MacNicol|Rita Karin|Stephen D. Newman,Alan J. Pakula,151,Drama|Romance,1982-12-08,74,7.1,1982,18036000.0
9037,0.475775,13200000.0,15171476.0,Grease 2,Maxwell Caulfield|Michelle Pfeiffer|Lorna Luft|Maureen Teefy|Pamela Adlon,Patricia Birch,115,Comedy|Drama|Family|Music|Romance,1982-06-11,92,5.3,1982,1971476.0
16281,0.441852,8000000.0,21028755.0,Creepshow,Leslie Nielsen|Ed Harris|Hal Holbrook|Ted Danson|Stephen King,George A. Romero,120,Horror|Comedy|Fantasy,1982-11-12,90,6.7,1982,13028755.0
15739,0.42174799999999996,50000000.0,57059003.0,Annie,Aileen Quinn|Albert Finney|Carol Burnett|Ann Reinking|Tim Curry,John Huston,127,Comedy|Drama|Family|Music,1982-06-18,99,6.2,1982,7059003.0
11541,0.358107,6000000.0,10278575.0,The Year of Living Dangerously,Mel Gibson|Sigourney Weaver|Linda Hunt|Michael Murphy|Bill Kerr,Peter Weir,115,War|Drama|Romance,1982-12-17,31,6.7,1982,4278575.0
9728,0.336314,4000000.0,36690067.0,Friday the 13th Part III,Dana Kimmell|Paul Kratka|Tracie Savage|Jeffrey Rogers|Catherine Parks,Steve Miner,95,Horror|Thriller,1982-08-13,107,5.7,1982,32690067.0
10676,0.31049699999999997,2500000.0,14400000.0,Halloween III: Season of the Witch,Tom Atkins|Stacey Nelkin|Dan O'Herlihy|Michael Currie|Ralph Strait,Tommy Lee Wallace,96,Horror|Mystery|Science Fiction,1982-10-22,90,4.7,1982,11900000.0
24226,0.304359,16000000.0,53977250.0,The Verdict,Paul Newman|Charlotte Rampling|Jack Warden|James Mason|Milo O'Shea,Sidney Lumet,129,Drama,1982-12-08,47,7.0,1982,37977250.0
10724,0.647107,18000000.0,70687344.0,Firefox,Clint Eastwood|Freddie Jones|David Huffman|Warren Clarke|Ronald Lacey,Clint Eastwood,136,Science Fiction|Action|Adventure|Thriller,1982-06-13,60,5.1,1982,52687344.0
14373,0.464188,2.0,16.0,Death Wish 2,Charles Bronson|Jill Ireland|Vincent Gardenia|J. D. Cannon|Robin Sherwood,Michael Winner,88,Action|Crime|Thriller,1982-02-20,27,5.6,1982,14.0
24266,0.138161999999999,3500000.0,20659423.0,The Man from Snowy River,Tom Burlinson|Terence Donovan|Kirk Douglas|Tommy Dysart|Bruce Kerr,George T. Miller,104,Drama|Action|Western|Romance,1982-03-02,19,6.2,1982,17159423.0
37165,4.180540000000001,60000000.0,264118201.0,The Truman Show,Jim Carrey|Laura Linney|Noah Emmerich|Natascha McElhone|Ed Harris,Peter Weir,103,Comedy|Drama,1998-06-04,2392,7.6,1998,204118201.0
95,2.993102,140000000.0,553799566.0,Armageddon,Bruce Willis|Billy Bob Thornton|Ben Affleck|Liv Tyler|Will Patton,Michael Bay,151,Action|Thriller|Science Fiction|Adventure,1998-07-01,1559,6.4,1998,413799566.0
10674,2.770692,90000000.0,304320254.0,Mulan,Ming-Na Wen|Lea Salonga|June Foray|Soon-Tek Oh|Freda Foh Shen,Tony Bancroft|Barry Cook,88,Animation|Family|Adventure,1998-06-18,1066,7.3,1998,214320254.0
36647,2.729745,45000000.0,131183530.0,Blade,Wesley Snipes|Stephen Dorff|Kris Kristofferson|N'Bushe Wright|Donal Logue,Stephen Norrington,120,Horror|Action,1998-08-21,1263,6.3,1998,86183530.0
115,2.556082,15000000.0,27739163.0,The Big Lebowski,Jeff Bridges|John Goodman|Steve Buscemi|Julianne Moore|David Huddleston,Joel Coen,117,Comedy|Crime,1998-02-15,1696,7.6,1998,12739163.0
857,2.170136,70000000.0,481840909.0,Saving Private Ryan,Tom Hanks|Tom Sizemore|Dennis Farina|Max Martini|Joerg Stadler,Steven Spielberg,169,Drama|History|War,1998-07-24,3396,7.7,1998,411840909.0
2109,2.0457549999999998,33000000.0,244386864.0,Rush Hour,Jackie Chan|Chris Tucker|Ken Leung|Tom Wilkinson|Tzi Ma,Brett Ratner,98,Action|Comedy|Crime|Thriller,1998-09-18,727,6.8,1998,211386864.0
9487,2.005566,120000000.0,363398565.0,A Bug's Life,Kevin Spacey|Julia Louis-Dreyfus|Hayden Panettiere|Phyllis Diller|Bonnie Hunt,John Lasseter|Andrew Stanton,95,Family|Animation,1998-11-25,1159,6.6,1998,243398565.0
9837,1.855981,70000000.0,218613188.0,The Prince of Egypt,Val Kilmer|Ralph Fiennes|Patrick Stewart|Michelle Pfeiffer|Sandra Bullock,Brenda Chapman|Steve Hickner|Simon Wells,99,Adventure|Animation|Drama|Family|Music,1998-12-15,432,6.7,1998,148613188.0
8916,1.8070400000000002,60000000.0,171757863.0,Antz,Woody Allen|Dan Aykroyd|Anne Bancroft|Danny Glover|Gene Hackman,Eric Darnell|Tim Johnson,83,Adventure|Animation|Comedy|Family,1998-10-02,714,6.0,1998,111757863.0
8195,1.46043,55000000.0,41610884.0,Ronin,Robert De Niro|Jean Reno|Natascha McElhone|Stellan Skarsg̴rd|Sean Bean,John Frankenheimer,122,Action|Thriller|Crime|Adventure,1998-09-12,363,6.6,1998,-13389116.0
2666,1.422685,27000000.0,27200316.0,Dark City,Rufus Sewell|William Hurt|Kiefer Sutherland|Jennifer Connelly|Richard O'Brien,Alex Proyas,100,Mystery|Science Fiction,1998-02-27,466,7.0,1998,200316.0
617,1.408985,20000000.0,67200000.0,Wild Things,Matt Dillon|Kevin Bacon|Denise Richards|Neve Campbell|Theresa Russell,John McNaughton,108,Crime|Drama|Mystery,1998-03-20,231,6.1,1998,47200000.0
544,1.379837,23000000.0,369884651.0,There's Something About Mary,Cameron Diaz|Ben Stiller|Matt Dillon|Lee Evans|Chris Elliott,Bobby Farrelly|Peter Farrelly,119,Romance|Comedy,1998-07-15,980,6.5,1998,346884651.0
846,1.339249,66000000.0,189198313.0,The X Files,David Duchovny|Gillian Anderson|Mitch Pileggi|William B. Davis|John Neville,Rob Bowman,121,Mystery|Science Fiction|Thriller,1998-06-19,244,6.3,1998,123198313.0
73,1.333006,20000000.0,23875127.0,American History X,Edward Norton|Edward Furlong|Beverly D'Angelo|Avery Brooks|Jennifer Lien,Tony Kaye,119,Drama,1998-10-30,1563,8.0,1998,3875127.0
12159,1.3168549999999999,85000000.0,71485043.0,What Dreams May Come,Robin Williams|Cuba Gooding Jr.|Annabella Sciorra|Max von Sydow|Jessica Brooks Grant,Vincent Ward,113,Drama|Fantasy|Romance,1998-10-02,328,6.7,1998,-13514957.0
9798,1.303667,90000000.0,250649836.0,Enemy of the State,Will Smith|Gene Hackman|Jon Voight|Lisa Bonet|Regina King,Tony Scott,132,Action|Drama|Thriller,1998-11-20,815,6.5,1998,160649836.0
8656,1.2830059999999999,75000000.0,140464664.0,Deep Impact,Robert Duvall|T̩a Leoni|Elijah Wood|Vanessa Redgrave|Morgan Freeman,Mimi Leder,120,Action|Adventure|Drama|Romance|Science Fiction,1998-05-07,490,5.6,1998,65464664.0
2157,1.282567,80000000.0,136159423.0,Lost in Space,Gary Oldman|William Hurt|Matt LeBlanc|Mimi Rogers|Heather Graham,Stephen Hopkins,130,Adventure|Family|Science Fiction,1998-04-03,207,4.9,1998,56159423.0
9631,1.2424979999999999,50000000.0,44547681.0,The Negotiator,Samuel L. Jackson|Kevin Spacey|David Morse|Ron Rifkin|John Spencer,F. Gary Gray,140,Action|Adventure|Crime|Drama|Mystery,1998-07-29,337,6.7,1998,-5452319.0
297,1.22669,90000000.0,142940100.0,Meet Joe Black,Brad Pitt|Anthony Hopkins|Claire Forlani|Jeffrey Tambor|Marcia Gay Harden,Martin Brest,178,Fantasy|Drama|Mystery,1998-11-12,673,6.8,1998,52940100.0
944,1.206274,140000000.0,285444603.0,Lethal Weapon 4,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Jet Li,Richard Donner,127,Action|Adventure|Comedy|Crime|Drama,1998-07-10,438,6.1,1998,145444603.0
3600,1.175952,65000000.0,40002112.0,I Still Know What You Did Last Summer,Jennifer Love Hewitt|Freddie Prinze Jr.|Mekhi Phifer|Brandy Norwood|Muse Watson,Danny Cannon,100,Horror|Mystery|Thriller,1998-11-13,198,4.9,1998,-24997888.0
929,1.170499,130000000.0,379014294.0,Godzilla,Matthew Broderick|Jean Reno|Maria Pitillo|Hank Azaria|Kevin Dunn,Roland Emmerich,139,Science Fiction|Action|Thriller,1998-05-19,582,5.1,1998,249014294.0
